Pair_type	miRNA_loci	Canonical_miRNA_ID	Canonical_Seq_ID	Chr	H_start	H_end	Strand	miRNA_A	Seq_ID_A	miRNA_B	Seq_ID_B	Pearson_r	Pearson_p	Library_Jaccard	Shared_libraries	Union_libraries	Libraries_A	Libraries_B
canonical-isomiR	gma-miR4345	gma-miR4345	miR569_R12_L22	14	52663400	52663484	-	gma-miR4345	miR569_R12_L22	gma-miR4345.v2	miR844_R6_L22	0.7099226494619321	0.02144310202188825	0.0	0	18	12	6
canonical-isomiR	gma-miR4345	gma-miR4345	miR569_R12_L22	14	52663400	52663484	-	gma-miR4345	miR569_R12_L22	gma-miR4345.v3	miR1491_R2_L24	-0.16328383184533873	0.6521883283888448	0.0	0	14	12	2
isomiR-isomiR	gma-miR4345	gma-miR4345	miR569_R12_L22	14	52663400	52663484	-	gma-miR4345.v1	miR511_R14_L21	gma-miR4345.v2	miR844_R6_L22	-0.1852995041241562	0.6082907582145822	0.0	0	20	14	6
isomiR-isomiR	gma-miR4345	gma-miR4345	miR569_R12_L22	14	52663400	52663484	-	gma-miR4345.v1	miR511_R14_L21	gma-miR4345.v3	miR1491_R2_L24	-0.17473584563652428	0.6292237151946798	0.0	0	16	14	2
isomiR-isomiR	gma-miR4345	gma-miR4345	miR569_R12_L22	14	52663400	52663484	-	gma-miR4345.v2	miR844_R6_L22	gma-miR4345.v3	miR1491_R2_L24	-0.1797178576572236	0.6193206139457528	0.0	0	8	6	2
canonical-isomiR	gma-miR4348i	gma-miR4348i	miR1247_R2_L22	1	6828131	6828365	-	gma-miR4348i	miR1247_R2_L22	gma-miR4348i.v1	miR1248_R2_L21	-0.14045016193339735	0.6987544645308531	0.0	0	4	2	2
canonical-isomiR	gma-miR4397	gma-miR4397-3p	miR91_R209_L22	4	39627750	39627874	-	gma-miR4397-3p	miR91_R209_L22	gma-miR4397-3p.v1	miR1110_R3_L20	-0.10352095255938984	0.7759591455203956	0.0	0	212	209	3
canonical-isomiR	gma-miR4412	gma-miR4412-5p	miR24_R598_L21	4	38043146	38043229	-	gma-miR4412-5p	miR24_R598_L21	gma-miR4412-5p.v1	miR365_R27_L22	-0.49341587976313933	0.1472695727768474	0.0	0	625	598	27
canonical-isomiR	gma-miR4412	gma-miR4412-5p	miR24_R598_L21	4	38043146	38043229	-	gma-miR4412-5p	miR24_R598_L21	gma-miR4412-5p.v2	miR880_R5_L20	-0.2609555108777698	0.4664702235887711	0.0	0	603	598	5
isomiR-isomiR	gma-miR4412	gma-miR4412-5p	miR24_R598_L21	4	38043146	38043229	-	gma-miR4412-5p.v1	miR365_R27_L22	gma-miR4412-5p.v2	miR880_R5_L20	-0.11111111111111108	0.759922968348739	0.0	0	32	27	5
isomiR-isomiR	gma-miR4413a	gma-miR4413a		19	1805124	1805203	+	gma-miR4413a.v1	miR32_R482_L21	gma-miR4413a.v2	miR370_R27_L22	0.1455423455049261	0.6882848170003999	0.0	0	509	482	27
isomiR-isomiR	gma-miR4413a	gma-miR4413a		19	1805124	1805203	+	gma-miR4413a.v1	miR32_R482_L21	gma-miR4413a.v3	miR562_R12_L20	0.5589168908655304	0.0930418756699405	0.022774327122153208	11	483	482	12
isomiR-isomiR	gma-miR4413a	gma-miR4413a		19	1805124	1805203	+	gma-miR4413a.v2	miR370_R27_L22	gma-miR4413a.v3	miR562_R12_L20	-0.20702451484380585	0.5660493005378685	0.0	0	39	27	12
canonical-isomiR	gma-miR4413b	gma-miR4413b	miR562_R12_L20	13	17521085	17521142	-	gma-miR4413b	miR562_R12_L20	gma-miR4413b.v1	miR1130_R3_L21	-0.20702451484380585	0.5660493005378685	0.0	0	15	12	3
canonical-isomiR	gma-miR4413b	gma-miR4413b	miR562_R12_L20	13	17521085	17521142	-	gma-miR4413b	miR562_R12_L20	gma-miR4413b.v2	miR1583_R2_L20	-0.20702451484380585	0.5660493005378685	0.0	0	14	12	2
isomiR-isomiR	gma-miR4413b	gma-miR4413b	miR562_R12_L20	13	17521085	17521142	-	gma-miR4413b.v1	miR1130_R3_L21	gma-miR4413b.v2	miR1583_R2_L20	-0.1111111111111111	0.759922968348739	0.0	0	5	3	2
canonical-isomiR	gma-miR4413e	gma-miR4413e	miR562_R12_L20	19	1805120	1805197	-	gma-miR4413e	miR562_R12_L20	gma-miR4413e.v1	miR32_R482_L21	0.5589168908655304	0.0930418756699405	0.022774327122153208	11	483	12	482
canonical-isomiR	gma-miR4413e	gma-miR4413e	miR562_R12_L20	19	1805120	1805197	-	gma-miR4413e	miR562_R12_L20	gma-miR4413e.v2	miR370_R27_L22	-0.20702451484380585	0.5660493005378685	0.0	0	39	12	27
isomiR-isomiR	gma-miR4413e	gma-miR4413e	miR562_R12_L20	19	1805120	1805197	-	gma-miR4413e.v1	miR32_R482_L21	gma-miR4413e.v2	miR370_R27_L22	0.1455423455049261	0.6882848170003999	0.0	0	509	482	27
canonical-isomiR	gma-miR4414d	gma-miR4414d	miR421_R21_L20	14	51271087	51271130	+	gma-miR4414d	miR421_R21_L20	gma-miR4414d.v1	miR1469_R2_L21	0.6192250257185172	0.05625152413293248	0.0	0	23	21	2
canonical-isomiR	gma-miR4415a	gma-miR4415a-3p	miR71_R276_L21	18	58834523	58834681	+	gma-miR4415a-3p	miR71_R276_L21	gma-miR4415a-3p.v1	miR426_R20_L20	0.6030573859680797	0.06494981626809482	0.0	0	296	276	20
canonical-isomiR	gma-miR4415a	gma-miR4415a-3p	miR71_R276_L21	18	58834523	58834681	+	gma-miR4415a-3p	miR71_R276_L21	gma-miR4415a-3p.v2	miR481_R16_L22	-0.5388432827139186	0.10802313266647938	0.0	0	292	276	16
isomiR-isomiR	gma-miR4415a	gma-miR4415a-3p	miR71_R276_L21	18	58834523	58834681	+	gma-miR4415a-3p.v1	miR426_R20_L20	gma-miR4415a-3p.v2	miR481_R16_L22	-0.14753892661975748	0.6841926672745979	0.0	0	36	20	16
canonical-isomiR	gma-miR4415b	gma-miR4415b-3p	miR71_R276_L21	8	23311960	23312328	+	gma-miR4415b-3p	miR71_R276_L21	gma-miR4415b-3p.v1	miR426_R20_L20	0.6030573859680797	0.06494981626809482	0.0	0	296	276	20
canonical-isomiR	gma-miR4415b	gma-miR4415b-3p	miR71_R276_L21	8	23311960	23312328	+	gma-miR4415b-3p	miR71_R276_L21	gma-miR4415b-3p.v2	miR481_R16_L22	-0.5388432827139186	0.10802313266647938	0.0	0	292	276	16
isomiR-isomiR	gma-miR4415b	gma-miR4415b-3p	miR71_R276_L21	8	23311960	23312328	+	gma-miR4415b-3p.v1	miR426_R20_L20	gma-miR4415b-3p.v2	miR481_R16_L22	-0.14753892661975748	0.6841926672745979	0.0	0	36	20	16
isomiR-isomiR	gma-miR4416a	gma-miR4416a		19	42268874	42268985	-	gma-miR4416a.v1	miR90_R211_L21	gma-miR4416a.v2	miR223_R61_L21	-0.2832534366045092	0.4277490630364553	0.0	0	272	211	61
isomiR-isomiR	gma-miR4416a	gma-miR4416a		19	42268874	42268985	-	gma-miR4416a.v1	miR90_R211_L21	gma-miR4416a.v3	miR490_R15_L22	-0.11493523625955837	0.7518742251118122	0.0	0	226	211	15
isomiR-isomiR	gma-miR4416a	gma-miR4416a		19	42268874	42268985	-	gma-miR4416a.v2	miR223_R61_L21	gma-miR4416a.v3	miR490_R15_L22	-0.4328078998231607	0.21153961486033973	0.0	0	76	61	15
canonical-isomiR	gma-miR4416b	gma-miR4416b	miR175_R89_L21	3	37970326	37970451	-	gma-miR4416b	miR175_R89_L21	gma-miR4416b.v1	miR250_R51_L21	-0.14273633036328495	0.6940482761925435	0.0	0	140	89	51
canonical-isomiR	gma-miR4416b	gma-miR4416b	miR175_R89_L21	3	37970326	37970451	-	gma-miR4416b	miR175_R89_L21	gma-miR4416b.v2	miR438_R19_L22	0.2986318412655111	0.40194984055305166	0.0	0	108	89	19
isomiR-isomiR	gma-miR4416b	gma-miR4416b	miR175_R89_L21	3	37970326	37970451	-	gma-miR4416b.v1	miR250_R51_L21	gma-miR4416b.v2	miR438_R19_L22	-0.31204272703287445	0.38007811512736733	0.0	0	70	51	19
isomiR-isomiR	gma-miR482a	gma-miR482a-3p		2	7881451	7881523	+	gma-miR482a-3p.v1	miR37_R447_L22	gma-miR482a-3p.v2	miR971_R4_L21	-0.1559798371259523	0.6669750655995956	0.0	0	451	447	4
canonical-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p	miR29_R528_L21	gma-miR482a-5p.v1	miR392_R25_L22	-0.09621933627363187	0.7914580569704823	0.0	0	553	528	25
canonical-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p	miR29_R528_L21	gma-miR482a-5p.v2	miR539_R13_L20	0.4738530401449308	0.1665113174344657	0.020754716981132074	11	530	528	13
canonical-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p	miR29_R528_L21	gma-miR482a-5p.v3	miR714_R8_L22	-0.1109655947063724	0.7602296559662673	0.0	0	536	528	8
canonical-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p	miR29_R528_L21	gma-miR482a-5p.v4	miR1558_R2_L21	0.552616034766951	0.09759196348203117	0.0	0	530	528	2
isomiR-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p.v1	miR392_R25_L22	gma-miR482a-5p.v2	miR539_R13_L20	-0.16921422366745104	0.6402618860288203	0.0	0	38	25	13
isomiR-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p.v1	miR392_R25_L22	gma-miR482a-5p.v3	miR714_R8_L22	-0.11111111111111108	0.759922968348739	0.0	0	33	25	8
isomiR-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p.v1	miR392_R25_L22	gma-miR482a-5p.v4	miR1558_R2_L21	-0.1111111111111111	0.759922968348739	0.0	0	27	25	2
isomiR-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p.v2	miR539_R13_L20	gma-miR482a-5p.v3	miR714_R8_L22	-0.169214223667451	0.6402618860288203	0.0	0	21	13	8
isomiR-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p.v2	miR539_R13_L20	gma-miR482a-5p.v4	miR1558_R2_L21	0.12592686412461473	0.7288617873129817	0.0	0	15	13	2
isomiR-isomiR	gma-miR482a	gma-miR482a-5p	miR29_R528_L21	2	7881451	7881523	+	gma-miR482a-5p.v3	miR714_R8_L22	gma-miR482a-5p.v4	miR1558_R2_L21	-0.11111111111111109	0.759922968348739	0.0	0	10	8	2
canonical-isomiR	gma-miR482b	gma-miR482b-3p	miR15_R694_L22	20	40703089	40703155	+	gma-miR482b-3p	miR15_R694_L22	gma-miR482b-3p.v1	miR804_R6_L21	-0.09959760451975024	0.7842786063641733	0.0	0	700	694	6
canonical-isomiR	gma-miR482c	gma-miR482c-3p	miR971_R4_L21	18	59804204	59804272	-	gma-miR482c-3p	miR971_R4_L21	gma-miR482c-3p.v1	miR37_R447_L22	-0.1559798371259523	0.6669750655995956	0.0	0	451	4	447
canonical-isomiR	gma-miR482c	gma-miR482c-5p	miR96_R196_L21	18	59804203	59804273	-	gma-miR482c-5p	miR96_R196_L21	gma-miR482c-5p.v1	miR539_R13_L20	0.37582794410607634	0.2844884109028283	0.00966183574879227	2	207	196	13
canonical-isomiR	gma-miR482c	gma-miR482c-5p	miR96_R196_L21	18	59804203	59804273	-	gma-miR482c-5p	miR96_R196_L21	gma-miR482c-5p.v2	miR1558_R2_L21	0.4564518771409818	0.1848289432696147	0.0	0	198	196	2
isomiR-isomiR	gma-miR482c	gma-miR482c-5p	miR96_R196_L21	18	59804203	59804273	-	gma-miR482c-5p.v1	miR539_R13_L20	gma-miR482c-5p.v2	miR1558_R2_L21	0.12592686412461473	0.7288617873129817	0.0	0	15	13	2
canonical-isomiR	gma-miR482d	gma-miR482d-3p	miR15_R694_L22	10	51693811	51693877	-	gma-miR482d-3p	miR15_R694_L22	gma-miR482d-3p.v1	miR804_R6_L21	-0.09959760451975024	0.7842786063641733	0.0	0	700	694	6
canonical-isomiR	gma-miR482d	gma-miR482d-5p	miR525_R13_L22	10	51693811	51693877	-	gma-miR482d-5p	miR525_R13_L22	gma-miR482d-5p.v1	miR408_R22_L21	-0.6526388343801987	0.04079661243038686	0.0	0	35	13	22
canonical-isomiR	gma-miR482d	gma-miR482d-5p	miR525_R13_L22	10	51693811	51693877	-	gma-miR482d-5p	miR525_R13_L22	gma-miR482d-5p.v2	miR708_R8_L20	-0.04331118962757069	0.9054342976964092	0.0	0	21	13	8
canonical-isomiR	gma-miR482d	gma-miR482d-5p	miR525_R13_L22	10	51693811	51693877	-	gma-miR482d-5p	miR525_R13_L22	gma-miR482d-5p.v3	miR1557_R2_L21	0.15317582760977544	0.6726795617866915	0.0	0	15	13	2
isomiR-isomiR	gma-miR482d	gma-miR482d-5p	miR525_R13_L22	10	51693811	51693877	-	gma-miR482d-5p.v1	miR408_R22_L21	gma-miR482d-5p.v2	miR708_R8_L20	0.1368122332787865	0.7062623482972197	0.0	0	30	22	8
isomiR-isomiR	gma-miR482d	gma-miR482d-5p	miR525_R13_L22	10	51693811	51693877	-	gma-miR482d-5p.v1	miR408_R22_L21	gma-miR482d-5p.v3	miR1557_R2_L21	-0.0984744854161219	0.786663844811988	0.0	0	24	22	2
isomiR-isomiR	gma-miR482d	gma-miR482d-5p	miR525_R13_L22	10	51693811	51693877	-	gma-miR482d-5p.v2	miR708_R8_L20	gma-miR482d-5p.v3	miR1557_R2_L21	-0.1596461482060608	0.6595394505621317	0.0	0	10	8	2
canonical-isomiR	gma-miR482e	gma-miR482e	miR408_R22_L21	20	40703089	40703155	+	gma-miR482e	miR408_R22_L21	gma-miR482e.v1	miR525_R13_L22	-0.6526388343801987	0.04079661243038686	0.0	0	35	22	13
canonical-isomiR	gma-miR482e	gma-miR482e	miR408_R22_L21	20	40703089	40703155	+	gma-miR482e	miR408_R22_L21	gma-miR482e.v2	miR708_R8_L20	0.1368122332787865	0.7062623482972197	0.0	0	30	22	8
isomiR-isomiR	gma-miR482e	gma-miR482e	miR408_R22_L21	20	40703089	40703155	+	gma-miR482e.v1	miR525_R13_L22	gma-miR482e.v2	miR708_R8_L20	-0.04331118962757069	0.9054342976964092	0.0	0	21	13	8
canonical-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996	miR812_R6_L20	gma-miR4996.v1	miR14_R704_L21	0.05966209570528997	0.8699527361871926	0.0	0	710	6	704
canonical-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996	miR812_R6_L20	gma-miR4996.v2	miR369_R27_L22	-0.20454711432900907	0.5708088642259364	0.0	0	33	6	27
canonical-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996	miR812_R6_L20	gma-miR4996.v3	miR508_R14_L21	0.8892724472070341	0.000574241831558806	0.0	0	20	6	14
canonical-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996	miR812_R6_L20	gma-miR4996.v4	miR1587_R2_L22	-0.1932765798823968	0.5926504044867028	0.0	0	8	6	2
isomiR-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996.v1	miR14_R704_L21	gma-miR4996.v2	miR369_R27_L22	-0.5660535124220467	0.08805448263185132	0.0	0	731	704	27
isomiR-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996.v1	miR14_R704_L21	gma-miR4996.v3	miR508_R14_L21	-0.16655016212539211	0.6456105236111402	0.0	0	718	704	14
isomiR-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996.v1	miR14_R704_L21	gma-miR4996.v4	miR1587_R2_L22	-0.5633713983140676	0.08990826459914646	0.0	0	706	704	2
isomiR-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996.v2	miR369_R27_L22	gma-miR4996.v3	miR508_R14_L21	-0.12544886333919425	0.7298586380184371	0.0	0	41	27	14
isomiR-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996.v2	miR369_R27_L22	gma-miR4996.v4	miR1587_R2_L22	0.9925057364421295	1.3676748815189609e-08	0.0	0	29	27	2
isomiR-isomiR	gma-miR4996	gma-miR4996	miR812_R6_L20	15	5498177	5498341	+	gma-miR4996.v3	miR508_R14_L21	gma-miR4996.v4	miR1587_R2_L22	-0.11691762287654456	0.7477102519393973	0.0	0	16	14	2
canonical-isomiR	gma-miR5030d	gma-miR5030d	miR12_R706_L20	9	14724691	14724828	-	gma-miR5030d	miR12_R706_L20	gma-miR5030d.v1	miR900_R5_L21	0.29368362356381905	0.41016838036881936	0.0	0	711	706	5
canonical-isomiR	gma-miR5037a	gma-miR5037a	miR1373_R2_L22	8	49752936	49753016	+	gma-miR5037a	miR1373_R2_L22	gma-miR5037a.v1	miR62_R307_L21	0.2391795994709639	0.50571221319	0.0	0	309	2	307
canonical-isomiR	gma-miR5037c	gma-miR5037c	miR456_R18_L20	8	49763318	49763560	+	gma-miR5037c	miR456_R18_L20	gma-miR5037c.v1	miR464_R17_L21	0.2865869625256788	0.42209262479909343	0.0	0	35	18	17
canonical-isomiR	gma-miR5037c	gma-miR5037c	miR456_R18_L20	8	49763318	49763560	+	gma-miR5037c	miR456_R18_L20	gma-miR5037c.v2	miR938_R5_L21	0.6878169463159682	0.02792180150510152	0.0	0	23	18	5
isomiR-isomiR	gma-miR5037c	gma-miR5037c	miR456_R18_L20	8	49763318	49763560	+	gma-miR5037c.v1	miR464_R17_L21	gma-miR5037c.v2	miR938_R5_L21	0.33496859575155635	0.34408579540280404	0.0	0	22	17	5
canonical-isomiR	gma-miR5037f	gma-miR5037f	miR1373_R2_L22	18	59999549	59999626	-	gma-miR5037f	miR1373_R2_L22	gma-miR5037f.v1	miR62_R307_L21	0.2391795994709639	0.50571221319	0.0	0	309	2	307
canonical-isomiR	gma-miR5038a	gma-miR5038a	miR143_R120_L21	9	32570959	32571031	+	gma-miR5038a	miR143_R120_L21	gma-miR5038a.v1	miR299_R38_L20	0.5719999739940173	0.08403237324065604	0.0	0	158	120	38
canonical-isomiR	gma-miR5038a	gma-miR5038a	miR143_R120_L21	9	32570959	32571031	+	gma-miR5038a	miR143_R120_L21	gma-miR5038a.v2	miR415_R22_L21	0.17774299233147048	0.6232397094746092	0.0	0	142	120	22
canonical-isomiR	gma-miR5038a	gma-miR5038a	miR143_R120_L21	9	32570959	32571031	+	gma-miR5038a	miR143_R120_L21	gma-miR5038a.v3	miR920_R5_L21	0.35588128800383434	0.3128401072245047	0.0	0	125	120	5
isomiR-isomiR	gma-miR5038a	gma-miR5038a	miR143_R120_L21	9	32570959	32571031	+	gma-miR5038a.v1	miR299_R38_L20	gma-miR5038a.v2	miR415_R22_L21	0.18974214267617542	0.5995620984779343	0.0	0	60	38	22
isomiR-isomiR	gma-miR5038a	gma-miR5038a	miR143_R120_L21	9	32570959	32571031	+	gma-miR5038a.v1	miR299_R38_L20	gma-miR5038a.v3	miR920_R5_L21	-0.14495052567111175	0.68949920411316	0.0	0	43	38	5
isomiR-isomiR	gma-miR5038a	gma-miR5038a	miR143_R120_L21	9	32570959	32571031	+	gma-miR5038a.v2	miR415_R22_L21	gma-miR5038a.v3	miR920_R5_L21	-0.1706150730795653	0.637455353327675	0.0	0	27	22	5
canonical-isomiR	gma-miR5038b	gma-miR5038b	miR143_R120_L21	9	32581966	32582038	+	gma-miR5038b	miR143_R120_L21	gma-miR5038b.v1	miR299_R38_L20	0.5719999739940173	0.08403237324065604	0.0	0	158	120	38
canonical-isomiR	gma-miR5038b	gma-miR5038b	miR143_R120_L21	9	32581966	32582038	+	gma-miR5038b	miR143_R120_L21	gma-miR5038b.v2	miR415_R22_L21	0.17774299233147048	0.6232397094746092	0.0	0	142	120	22
canonical-isomiR	gma-miR5038b	gma-miR5038b	miR143_R120_L21	9	32581966	32582038	+	gma-miR5038b	miR143_R120_L21	gma-miR5038b.v3	miR920_R5_L21	0.35588128800383434	0.3128401072245047	0.0	0	125	120	5
isomiR-isomiR	gma-miR5038b	gma-miR5038b	miR143_R120_L21	9	32581966	32582038	+	gma-miR5038b.v1	miR299_R38_L20	gma-miR5038b.v2	miR415_R22_L21	0.18974214267617542	0.5995620984779343	0.0	0	60	38	22
isomiR-isomiR	gma-miR5038b	gma-miR5038b	miR143_R120_L21	9	32581966	32582038	+	gma-miR5038b.v1	miR299_R38_L20	gma-miR5038b.v3	miR920_R5_L21	-0.14495052567111175	0.68949920411316	0.0	0	43	38	5
isomiR-isomiR	gma-miR5038b	gma-miR5038b	miR143_R120_L21	9	32581966	32582038	+	gma-miR5038b.v2	miR415_R22_L21	gma-miR5038b.v3	miR920_R5_L21	-0.1706150730795653	0.637455353327675	0.0	0	27	22	5
canonical-isomiR	gma-miR5038c	gma-miR5038c	miR143_R120_L21	9	32578326	32578398	+	gma-miR5038c	miR143_R120_L21	gma-miR5038c.v1	miR299_R38_L20	0.5719999739940173	0.08403237324065604	0.0	0	158	120	38
canonical-isomiR	gma-miR5038c	gma-miR5038c	miR143_R120_L21	9	32578326	32578398	+	gma-miR5038c	miR143_R120_L21	gma-miR5038c.v2	miR415_R22_L21	0.17774299233147048	0.6232397094746092	0.0	0	142	120	22
canonical-isomiR	gma-miR5038c	gma-miR5038c	miR143_R120_L21	9	32578326	32578398	+	gma-miR5038c	miR143_R120_L21	gma-miR5038c.v3	miR920_R5_L21	0.35588128800383434	0.3128401072245047	0.0	0	125	120	5
isomiR-isomiR	gma-miR5038c	gma-miR5038c	miR143_R120_L21	9	32578326	32578398	+	gma-miR5038c.v1	miR299_R38_L20	gma-miR5038c.v2	miR415_R22_L21	0.18974214267617542	0.5995620984779343	0.0	0	60	38	22
isomiR-isomiR	gma-miR5038c	gma-miR5038c	miR143_R120_L21	9	32578326	32578398	+	gma-miR5038c.v1	miR299_R38_L20	gma-miR5038c.v3	miR920_R5_L21	-0.14495052567111175	0.68949920411316	0.0	0	43	38	5
isomiR-isomiR	gma-miR5038c	gma-miR5038c	miR143_R120_L21	9	32578326	32578398	+	gma-miR5038c.v2	miR415_R22_L21	gma-miR5038c.v3	miR920_R5_L21	-0.1706150730795653	0.637455353327675	0.0	0	27	22	5
canonical-isomiR	gma-miR5044	gma-miR5044	miR951_R5_L22	18	59999549	59999626	-	gma-miR5044	miR951_R5_L22	gma-miR5044.v1	miR1001_R4_L20	-0.11111111111111109	0.759922968348739	0.0	0	9	5	4
canonical-isomiR	gma-miR5044	gma-miR5044	miR951_R5_L22	18	59999549	59999626	-	gma-miR5044	miR951_R5_L22	gma-miR5044.v2	miR1203_R3_L21	-0.11111111111111108	0.759922968348739	0.0	0	7	5	2
isomiR-isomiR	gma-miR5044	gma-miR5044	miR951_R5_L22	18	59999549	59999626	-	gma-miR5044.v1	miR1001_R4_L20	gma-miR5044.v2	miR1203_R3_L21	-0.11111111111111108	0.759922968348739	0.0	0	6	4	2
canonical-isomiR	gma-miR5225	gma-miR5225-3p	miR816_R6_L21	19	1937912	1938007	+	gma-miR5225-3p	miR816_R6_L21	gma-miR5225-3p.v1	miR890_R5_L20	0.008183481423635092	0.9820998331807731	0.0	0	11	6	5
canonical-isomiR	gma-miR5671a	gma-miR5671a	miR77_R258_L21	11	34233565	34233664	-	gma-miR5671a	miR77_R258_L21	gma-miR5671a.v1	miR748_R7_L22	-0.22534190037854313	0.5313419449069277	0.0	0	265	258	7
canonical-isomiR	gma-miR5671b	gma-miR5671b-5p	miR77_R258_L21	18	4434364	4434580	+	gma-miR5671b-5p	miR77_R258_L21	gma-miR5671b-5p.v1	miR748_R7_L22	-0.22534190037854313	0.5313419449069277	0.0	0	265	258	7
canonical-isomiR	gma-miR5770a	gma-miR5770a	miR50_R343_L21	18	48914096	48914322	-	gma-miR5770a	miR50_R343_L21	gma-miR5770a.v1	miR130_R134_L21	0.07008784625328049	0.8474337599746748	0.0	0	477	343	134
canonical-isomiR	gma-miR5770a	gma-miR5770a	miR50_R343_L21	18	48914096	48914322	-	gma-miR5770a	miR50_R343_L21	gma-miR5770a.v2	miR182_R86_L22	0.0960645092993545	0.79178743587436	0.0	0	429	343	86
canonical-isomiR	gma-miR5770a	gma-miR5770a	miR50_R343_L21	18	48914096	48914322	-	gma-miR5770a	miR50_R343_L21	gma-miR5770a.v3	miR946_R5_L22	0.05160896406174595	0.8874056040013847	0.0	0	348	343	5
isomiR-isomiR	gma-miR5770a	gma-miR5770a	miR50_R343_L21	18	48914096	48914322	-	gma-miR5770a.v1	miR130_R134_L21	gma-miR5770a.v2	miR182_R86_L22	0.3620433784163598	0.30392868336691037	0.0	0	220	134	86
isomiR-isomiR	gma-miR5770a	gma-miR5770a	miR50_R343_L21	18	48914096	48914322	-	gma-miR5770a.v1	miR130_R134_L21	gma-miR5770a.v3	miR946_R5_L22	-0.1768610477469042	0.6249926785073963	0.0	0	139	134	5
isomiR-isomiR	gma-miR5770a	gma-miR5770a	miR50_R343_L21	18	48914096	48914322	-	gma-miR5770a.v2	miR182_R86_L22	gma-miR5770a.v3	miR946_R5_L22	0.10131789872760223	0.7806282497367195	0.0	0	91	86	5
canonical-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b	miR147_R118_L21	gma-miR5770b.v1	miR203_R71_L21	-0.24234190660605792	0.49992923794657934	0.0	0	189	118	71
canonical-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b	miR147_R118_L21	gma-miR5770b.v2	miR866_R6_L22	-0.4864359676014378	0.1539714063260255	0.0	0	124	118	6
canonical-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b	miR147_R118_L21	gma-miR5770b.v3	miR872_R5_L21	0.0872107265302888	0.810670894122494	0.0	0	123	118	5
canonical-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b	miR147_R118_L21	gma-miR5770b.v4	miR1075_R3_L21	0.36094662275582823	0.30550483844462	0.0	0	121	118	3
isomiR-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b.v1	miR203_R71_L21	gma-miR5770b.v2	miR866_R6_L22	-0.24758775783254777	0.49039832600402045	0.0	0	77	71	6
isomiR-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b.v1	miR203_R71_L21	gma-miR5770b.v3	miR872_R5_L21	0.5912978216471434	0.07180104011830665	0.0	0	76	71	5
isomiR-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b.v1	miR203_R71_L21	gma-miR5770b.v4	miR1075_R3_L21	-0.1694206241642567	0.6398481137775338	0.0	0	74	71	3
isomiR-isomiR	gma-miR5770b	gma-miR5770b	miR147_R118_L21	7	16776410	16776650	-	gma-miR5770b.v2	miR866_R6_L22	gma-miR5770b.v3	miR872_R5_L21	-0.11111111111111108	0.759922968348739	0.0	0	11	6	5
